0,6
1,6
2,6
3,6
4,6
5,5.6
6,5.6
7,5.6
8,5.6
9,5.6
10,5.6
11,5.6
12,5.6
13,5.6
14,5.6
15,5.6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,6
24,6
25,5.6
26,5.6
27,5.6
28,6
29,5.6
30,5.6
31,5.6
32,5.6
33,5.6
34,6
35,6
36,6
37,6
38,6
39,6
40,6
41,6
42,6
43,6
44,6
45,6
46,6
47,6
48,6
49,6
50,6
51,6
52,6
53,6
54,6
55,6
56,6
57,6
58,6
59,6
60,6
61,6
62,6
63,6
64,6
65,6
66,6
67,6
68,6
69,6
70,6
71,6
72,6
73,6
74,6
75,6
76,6
77,6
78,6
79,5.6
80,5.6
81,5.6
82,5.6
83,5.6
84,5.6
85,5.6
86,5.6
87,5.6
88,5.6
89,5.6
90,6
91,5.6
92,5.6
93,5.6
94,5.6
95,5.6
96,5.6
97,5.6
98,5.6
99,5.6
100,5.6
101,5.6
102,5.6
103,5.6
104,5.6
105,5.6
106,5.6
107,5.6
108,5.6
109,5.6
110,5.6
111,5.6
112,5.6
113,5.6
114,5.6
115,5.6
116,5.6
117,5.6
118,5.6
119,5.6
120,5.6
121,5.6
122,5.6
123,5.6
124,5.6
125,5.6
126,5.6
127,5.6
128,6
129,6
130,6
131,6
132,6
133,6
134,6
135,6
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,5.6
146,5.6
147,5.6
148,5.6
149,5.6
150,5.6
151,5.6
152,5.6
153,5.6
154,5.6
155,5.6
156,5.2
157,5.2
158,5.6
159,5.6
160,5.6
161,5.2
162,5.6
163,5.6
164,5.2
165,5.2
166,5.6
167,5.6
168,5.6
169,5.6
170,5.6
171,5.6
172,5.6
173,5.6
174,5.6
175,5.6
176,5.6
177,5.6
178,5.6
179,5.6
180,5.6
181,5.6
182,5.6
183,5.6
184,5.6
185,5.6
186,5.6
187,5.6
188,5.6
189,5.6
190,6
191,6
192,6
193,6
194,6
195,6
196,6
197,6
198,6
199,6
200,6
201,6
202,6
203,5.6
204,5.6
205,5.6
206,5.6
207,5.6
208,6
209,6
210,6
211,6
212,6
213,6
214,6
215,6
216,6
217,6
218,6
219,6
220,6
221,5.6
222,5.6
223,5.6
224,5.6
225,5.6
226,6
227,6
228,6
229,6
230,6
231,6
232,6
233,6
234,6
235,6
236,6
237,6
238,6
239,6
240,6
241,6
242,6
243,6
244,6
245,6
246,6
247,6
248,6
249,6
250,6.4
251,6.4
252,6.4
253,6.4
254,6.4
255,6.4
256,6.4
257,6.4
258,6.4
259,6
260,6
261,6
262,6
263,6
264,6
265,6
266,6.4
267,6.4
268,6.4
269,6.4
270,6.4
271,6.4
272,6.8
273,6.4
274,6.4
275,6.4
276,6.4
277,6.4
278,6.4
279,6
280,6
281,6
282,6
283,6
284,6
285,6
286,6.4
287,6.4
288,6.4
289,6.4
290,6.4
291,6.8
292,6.8
293,6.8
294,6.8
295,6.8
296,6.8
297,6.8
298,6.8
299,6.8
300,6.4
301,6
302,6
303,6
304,6
305,6
306,6.4
307,6.4
308,6.4
309,6.4
310,6.4
311,6.4
312,6.8
313,7.2
314,7.6
315,7.2
316,7.2
317,6.8
318,6.8
319,6.8
320,6.8
321,6.4
322,6.4
323,6
324,6
325,6
326,6
327,6
328,6.4
329,6.4
330,6.4
331,6.4
332,6.4
333,6.8
334,7.2
335,7.6
336,8
337,8
338,7.6
339,7.2
340,7.2
341,7.2
342,6.8
343,6.4
344,6.4
345,6
346,6
347,6
348,6
349,6
350,6.4
351,6.4
352,6.8
353,6.8
354,6.8
355,6.8
356,7.2
357,8
358,8.8
359,9.2
360,9.2
361,8.8
362,8
363,7.6
364,7.6
365,7.2
366,6.8
367,6.4
368,6.4
369,6
370,6
371,6
372,6
373,6.4
374,6.8
375,6.8
376,6.8
377,6.8
378,7.2
379,7.2
380,8
381,8.8
382,9.6
383,10
384,10.4
385,9.6
386,9.2
387,8.4
388,8
389,7.6
390,7.2
391,6.8
392,6.4
393,6
394,6
395,6
396,6
397,6.4
398,6.8
399,7.2
400,7.2
401,7.2
402,7.6
403,7.6
404,8
405,8.8
406,10
407,10.8
408,11.6
409,11.6
410,10.8
411,10
412,9.2
413,8.4
414,8
415,7.6
416,7.2
417,6.4
418,6.4
419,6.4
420,6.4
421,6.4
422,6.4
423,6.8
424,7.2
425,7.6
426,7.6
427,7.6
428,8
429,8.4
430,9.2
431,10
432,11.2
433,12.4
434,12.8
435,12.8
436,12
437,10.8
438,10
439,9.2
440,8.4
441,7.6
442,7.2
443,6.8
444,6.4
445,6
446,6
447,6
448,6.4
449,6.8
450,7.2
451,7.6
452,7.6
453,7.6
454,8
455,8
456,8.8
457,9.6
458,10.8
459,12
460,13.2
461,13.6
462,13.6
463,12.4
464,11.2
465,10.4
466,9.6
467,8.8
468,8.4
469,7.6
470,7.2
471,6.8
472,6.4
473,6.4
474,6
475,6
476,6
477,6.4
478,6.8
479,6.8
480,7.2
481,7.2
482,7.6
483,8
484,8.4
485,9.2
486,10.8
487,12.4
488,14
489,15.2
490,15.6
491,14.8
492,13.6
493,12
494,10.8
495,10
496,9.6
497,9.2
498,8.4
499,7.6
500,7.2
501,6.8
502,6.8
503,6.4
504,6.4
505,6.4
506,6.4
507,6.8
508,7.2
509,7.6
510,8
511,8.4
512,8.8
513,8.8
514,9.2
515,9.6
516,10.8
517,12.4
518,14
519,15.2
520,16
